9001,15,528,4024,Lanny,Ches,0,2,4024
9002,116,111,2324,Edouard,Alexander,0,2,2324
9003,54,3477,2998,Sile,Tildie,0,2,2998
9004,31,3870,3273,Keene,Melisande,1,2,3273
9005,36,4714,4827,Caesar,Charmane,2,1,4714
9006,92,3797,2020,Bing,Renard,2,0,3797
9007,31,559,1784,Amandi,Allison,2,0,559
9008,71,366,2589,Tanitansy,Agosto,1,2,2589
9009,120,1318,2168,Barthel,Cleve,1,2,2168
9010,39,1210,1986,Napoleon,Lon,2,1,1210
9011,86,2338,4571,Arielle,Lyndel,0,2,4571
9012,21,3544,1771,Maisie,Elia,1,2,1771
9013,85,708,2554,Donnie,Zane,1,2,2554
9014,5,1682,3559,Sigrid,Shanna,0,2,3559
9015,16,786,1385,Bethanne,Matelda,1,2,1385
9016,27,2695,2369,Shanan,Garik,1,2,2369
9017,34,2874,2639,Benny,Caritta,2,1,2874
9018,116,341,846,Daisie,Halimeda,0,2,846
9019,79,3047,4616,Ephraim,Kimberli,2,1,3047
9020,68,1008,291,Marc,Mattheus,2,0,1008
9021,26,135,2827,Loutitia,Genia,2,1,135
9022,110,4134,4463,Rick,Cate,0,2,4463
9023,116,2024,1884,Karla,Kristos,2,1,2024
9024,93,3467,4347,Aland,Mal,2,1,3467
9025,8,495,1438,Ines,Herrick,2,1,495
9026,26,4063,2058,Calley,Roslyn,2,0,4063
9027,29,2945,2311,Benjie,Madelle,1,2,2311
9028,89,1945,829,Geoff,Torr,0,2,829
9029,5,2982,862,Judie,Agnese,1,2,862
9030,106,703,970,Avigdor,Nevil,2,0,703
9031,6,4245,2165,Isaak,Angelita,2,1,4245
9032,15,100,618,Ruthi,Merrile,2,0,100
9033,18,2028,4928,Bram,Chic,2,0,2028
9034,63,2319,11,Murdock,Tony,0,2,11
9035,49,1189,2757,Nissy,Libbie,0,2,2757
9036,87,3651,2989,Sari,Zedekiah,2,0,3651
9037,88,1275,889,Taddeusz,Lonny,1,2,889
9038,36,112,395,Quintina,Mathilda,0,2,395
9039,2,2505,1279,Norby,Aleen,0,2,1279
9040,84,1377,4975,Salomo,Durand,2,1,1377
9041,41,393,4135,Rory,Luca,0,2,4135
9042,112,75,3737,Ginnie,Marie,2,1,75
9043,32,4050,1833,Darrel,Letta,2,0,4050
9044,25,409,4894,Mickie,Mirilla,2,1,409
