10001,42,2489,2641,Karl,Eirena,1,2,2641
10002,12,4135,2163,Remus,Dee,2,0,4135
10003,115,2165,734,Randal,Kathie,1,2,734
10004,40,1836,1202,Viole,Bunni,1,2,1202
10005,93,795,4808,Conan,Teirtza,0,2,4808
10006,91,4310,4288,Gibbie,Tedda,0,2,4288
10007,25,3188,4733,Barbey,Silva,2,0,3188
10008,93,1932,2097,Chloe,Milo,1,2,2097
10009,62,3058,4459,Olive,Thomasine,0,2,4459
10010,43,3240,4214,Fleur,Karina,0,2,4214
10011,75,1376,3673,Aleda,Jania,1,2,3673
10012,77,3559,3423,Robenia,Brandtr,2,0,3559
10013,16,1140,2763,Ingunna,Correy,2,0,1140
10014,33,826,4205,Artemus,Ewell,1,2,4205
10015,66,296,2452,Lorianna,Valentina,0,2,2452
10016,85,3509,1306,Lillian,Bekki,0,2,1306
10017,15,3098,4622,Idalina,Mozes,2,0,3098
10018,31,4937,3360,Kale,Rolland,0,2,3360
10019,55,3686,3133,Donavon,Katharine,1,2,3133
10020,34,3205,3183,Misha,Mariele,0,2,3183
10021,90,216,3522,Nollie,Avril,1,2,3522
10022,49,2362,61,Rochella,Lebbie,0,2,61
10023,29,746,1891,Twila,Dorrie,2,0,746
10024,117,99,2978,Vassily,Wain,2,0,99
10025,17,1660,2852,Zita,Say,1,2,2852
10026,113,4769,2127,Jerrie,Willem,2,1,4769
10027,35,3677,3379,Janifer,Flinn,1,2,3379
10028,72,2083,751,Jeremie,Cazzie,2,0,2083
10029,94,3574,4013,Gerick,Natassia,1,2,4013
10030,5,890,1505,Shane,Nessie,1,2,1505
10031,34,3207,4599,Orlan,Ajay,0,2,4599
10032,4,483,4330,Wildon,Boote,1,2,4330
10033,2,4286,895,Jobyna,Phillipp,0,2,895
10034,52,4324,1456,Lauralee,Dame,2,1,4324
10035,42,38,1156,Hart,Anett,0,2,1156
10036,65,3716,3013,Vickie,Tobe,2,1,3716
10037,101,3299,2605,Emlyn,Gae,0,2,2605
10038,68,2261,4913,Karoline,Eleanore,2,1,2261
10039,14,4030,8,Kaia,Wilmer,1,2,8
10040,38,944,3577,Edlin,Viviyan,2,1,944
10041,119,4,3216,Drusy,Opaline,0,2,3216
10042,7,1933,1737,Darcee,Noelyn,0,2,1737
10043,94,4609,2431,Perl,Sherwood,2,0,4609
10044,24,443,33,Devina,Johannah,2,0,443
10045,111,1356,863,Cornall,Ira,0,2,863
10046,75,2308,698,Fannie,Weber,0,2,698
10047,100,2936,1776,Duane,Benjy,0,2,1776
10048,42,4527,2684,Rodrick,Candide,1,2,2684
10049,30,3616,1518,Pincas,Giovanni,2,0,3616
10050,47,1135,724,Mable,Bear,1,2,724
10051,37,4714,2116,Blayne,Gaylord,1,2,2116
10052,117,4882,3285,Averill,Nalani,1,2,3285
10053,104,1069,3758,Aida,Andras,2,1,1069
10054,5,4763,37,Shanta,Frederick,0,2,37
10055,115,4084,1095,Arielle,Brook,1,2,1095
10056,96,2275,3794,Lanette,Ernie,2,1,2275
10057,88,3786,4791,Walliw,Shirlene,1,2,4791
10058,42,4213,4060,Natal,Ava,1,2,4060
10059,51,1039,438,Crista,Sofia,1,2,438
10060,116,1339,298,Rustie,Ardyce,0,2,298
10061,23,4472,1882,Sissie,Ronni,1,2,1882
10062,53,4997,1413,Vera,Guenevere,0,2,1413
10063,73,3090,4153,Bronson,Nikki,0,2,4153
10064,111,833,4561,Julie,Ronica,1,2,4561
10065,32,2824,4324,Rosabella,Ramsey,0,2,4324
10066,7,3782,896,Julieta,Ariel,0,2,896
10067,107,4247,1160,Dennie,Dorey,0,2,1160
10068,67,4966,266,Wanda,Jarvis,2,1,4966
10069,57,2611,2682,Marigold,Ruttger,2,1,2611
10070,56,656,4567,Westleigh,Bethanne,1,2,4567
10071,79,1100,4935,Ellissa,Laurel,0,2,4935
10072,58,3154,4429,Kathy,Shawna,1,2,4429
10073,89,2416,2860,Elna,Darbie,1,2,2860
10074,78,1876,1230,Riva,Joaquin,0,2,1230
10075,91,189,1193,Brina,Aura,0,2,1193
10076,67,975,4792,Kirby,Nydia,1,2,4792
10077,3,1202,4235,Samaria,Gilberto,1,2,4235
10078,1,4569,3154,Alexander,Fernande,2,0,4569
10079,66,2665,4914,Stearne,Corny,2,0,2665
10080,23,1546,3830,Horten,Isak,0,2,3830
10081,4,3036,793,Diandra,Kimball,1,2,793
10082,58,2879,2021,Enrica,Karlis,1,2,2021
10083,38,54,185,Elfrida,Derick,1,2,185
10084,65,295,667,Dorise,Dionne,1,2,667
10085,65,2578,4831,Marchelle,Kelly,0,2,4831
10086,11,2591,444,Dean,Tarrance,1,2,444
10087,55,3069,1387,Donalt,Patrick,1,2,1387
10088,103,3977,4481,Rhona,Doll,1,2,4481
10089,111,585,265,Ardine,Tildi,1,2,265
10090,42,386,3290,Conn,Cecelia,0,2,3290
10091,20,2994,1019,Micky,Vinny,2,0,2994
10092,120,505,1452,Dav,Aldridge,1,2,1452
10093,29,2555,554,Lynda,Ardelia,0,2,554
10094,6,3400,859,Vince,Ferrell,0,2,859
10095,33,846,2775,Dominica,Hendrick,1,2,2775
10096,29,2801,2893,Stuart,Tamra,0,2,2893
10097,37,4724,3808,Randie,Dalli,0,2,3808
10098,4,1762,2997,Daveen,Tiffanie,2,1,1762
10099,31,771,4242,Garnette,Morganne,0,2,4242
10100,21,3350,1852,Idaline,Sianna,2,1,3350
10101,41,3676,4366,Barrie,Costa,1,2,4366
10102,45,2814,441,Holt,Ellen,0,2,441
10103,90,3408,1757,Allin,Goraud,1,2,1757
10104,111,4307,3337,Bernhard,Sheelah,0,2,3337
10105,95,1315,2070,Benedicta,Morty,2,1,1315
10106,112,4482,2309,Emory,Deloria,0,2,2309
10107,37,400,3319,Bobina,Chen,0,2,3319
10108,21,1151,1860,Neal,Yasmeen,2,1,1151
10109,66,4194,1970,Thaddeus,Alford,2,1,4194
10110,59,1537,659,Kore,Udale,1,2,659
10111,80,670,4963,Abbi,Aliza,1,2,4963
10112,119,898,2567,Thedrick,Dominique,0,2,2567
10113,89,3413,4482,Corny,Kimbell,1,2,4482
10114,105,713,1440,Freeland,Maurizio,2,0,713
10115,36,1394,2438,Nikita,Joline,1,2,2438
10116,2,3137,2985,North,Nikki,2,1,3137
10117,73,2530,483,Audi,Kerry,0,2,483
10118,73,1852,2101,Leonora,Juieta,2,0,1852
10119,35,2471,3921,Avivah,Yolane,1,2,3921
10120,13,4977,1845,Corry,Monte,2,0,4977
10121,94,1773,1521,Waverly,Scotty,1,2,1521
10122,40,4524,1665,Tiffany,Kelli,2,1,4524
10123,38,1928,4298,Brena,Boonie,0,2,4298
10124,112,3217,4802,Frannie,Aridatha,0,2,4802
10125,97,3887,1160,Valina,Filia,1,2,1160
10126,113,4990,2334,Perl,Fanechka,1,2,2334
10127,68,3830,3835,Gizela,Sasha,1,2,3835
10128,71,1612,4388,Mirna,Ric,1,2,4388
10129,4,190,58,Christoforo,Kingsley,0,2,58
10130,69,2143,232,West,Aldrich,0,2,232
10131,39,3698,219,Rosabel,Hector,0,2,219
10132,41,2444,3305,Arlee,Reece,1,2,3305
10133,59,2858,649,Evie,Antone,1,2,649
10134,31,500,3220,Cathrine,Cornall,2,1,500
10135,23,3514,1012,Kirbee,Tedman,1,2,1012
10136,45,3104,4969,Banky,Tessa,2,1,3104
10137,21,3009,3347,Timoteo,Olin,1,2,3347
10138,112,4131,3988,Brendon,Maximo,1,2,3988
10139,34,2324,1154,Beulah,Graehme,2,1,2324
10140,32,1074,3336,Fina,Atlante,1,2,3336
10141,105,365,663,Row,Rowan,2,1,365
10142,20,4185,2911,Marty,Gwynne,2,1,4185
10143,62,4920,4958,Ludwig,Daniela,0,2,4958
10144,23,4073,4366,Susie,Brit,2,0,4073
10145,32,4254,2058,Amelie,Helena,2,0,4254
10146,1,1873,2781,Esme,Chilton,2,0,1873
10147,19,1182,4429,Wilona,Claudia,1,2,4429
10148,108,1803,2723,Fraser,Gallagher,1,2,2723
10149,49,2691,4632,Lazare,Beau,0,2,4632
10150,6,1176,1413,See,Cherianne,1,2,1413
10151,118,4702,1484,Rodge,Seymour,1,2,1484
10152,108,73,276,Kiley,Mack,0,2,276
10153,76,854,388,Janifer,Lesly,1,2,388
10154,79,32,942,Ernest,Brook,1,2,942
10155,74,2654,25,Edythe,Daryle,2,1,2654
10156,75,1472,3203,Alon,Auberta,1,2,3203
10157,39,4158,251,Vanna,Mychal,2,0,4158
10158,64,4762,999,Kara-lynn,Duff,0,2,999
10159,18,568,573,Cloe,Carlyn,2,0,568
10160,58,1805,4492,Hinda,Dorelle,2,1,1805
10161,97,2651,710,Merrilee,Edgardo,0,2,710
10162,97,2919,1025,Marla,Nixie,1,2,1025
10163,92,1290,3495,Lou,Lita,2,0,1290
10164,53,4903,4188,Braden,Marjory,2,0,4903
10165,79,3115,1914,Flora,Janaye,0,2,1914
10166,88,3563,932,Lorene,Gian,1,2,932
10167,75,1829,1857,Corrianne,Cornelle,1,2,1857
10168,46,3980,348,Lezley,Diana,1,2,348
10169,78,2141,4274,Bird,Lothaire,2,1,2141
10170,84,1811,3515,Kass,Vassili,2,0,1811
10171,19,1070,258,Rube,Berry,2,1,1070
10172,58,2059,389,Eilis,Emmalynn,0,2,389
10173,11,4440,1620,Karon,Nikaniki,2,1,4440
10174,84,4460,4858,Leeanne,Todd,2,1,4460
10175,109,4873,3241,Anderea,Clair,0,2,3241
10176,36,3461,3390,Aloysia,Fairfax,0,2,3390
10177,36,876,3206,Ragnar,Joy,0,2,3206
10178,87,4805,3202,Loren,Britt,2,1,4805
10179,91,3043,736,Ferdie,Vivien,2,0,3043
10180,119,1873,2886,Maddie,Amandie,1,2,2886
10181,56,4053,2732,Felecia,Ardenia,0,2,2732
10182,54,4741,1301,Solly,Charmian,0,2,1301
10183,13,3679,797,Ebeneser,Estelle,2,1,3679
10184,95,2383,4983,Amby,Evy,2,1,2383
10185,106,1827,2223,Hadley,Ailbert,1,2,2223
10186,107,2478,3271,Torie,Donella,1,2,3271
10187,42,92,2734,Gloriane,Kristofer,2,0,92
10188,81,2370,4174,Lindsay,Markus,1,2,4174
10189,90,3705,3665,Edan,Shani,1,2,3665
10190,82,2315,3776,Kleon,Rhetta,2,1,2315
10191,13,3383,2093,Kingsly,Bette-ann,1,2,2093
10192,93,179,274,Elna,Elka,2,0,179
10193,52,3693,511,Doro,Wenona,1,2,511
10194,48,1523,3797,Christine,Cheslie,1,2,3797
10195,98,1814,604,Antonia,Claudine,1,2,604
10196,14,1785,238,Dollie,Valeria,0,2,238
10197,62,3393,4400,Benoit,Christoffer,0,2,4400
10198,109,3041,1352,Carita,Boot,2,0,3041
10199,46,14,3323,Eberhard,Blayne,1,2,3323
10200,61,1433,2622,Pattin,Camala,2,0,1433
10201,21,2917,3540,Vernor,Fonsie,0,2,3540
10202,116,4053,3238,Adelbert,Deeyn,1,2,3238
10203,78,3153,3478,Liesa,Anett,1,2,3478
10204,67,4005,683,Vincenz,Devondra,2,0,4005
10205,44,4138,2438,Renae,Barty,0,2,2438
10206,91,933,2368,Ewart,Genna,0,2,2368
10207,69,1077,3528,Curran,Harald,2,0,1077
10208,45,4537,4157,Gwenore,Kelsey,1,2,4157
10209,49,4736,4559,Marjy,Rosene,1,2,4559
10210,115,4878,2425,Forest,Lexie,1,2,2425
10211,119,2191,756,Karine,Paulie,0,2,756
10212,34,4178,2377,Sasha,Kaine,0,2,2377
10213,48,4553,913,Brenden,Blake,1,2,913
10214,9,348,3076,Vilhelmina,Andriette,2,0,348
10215,54,479,4582,Freeland,Liva,2,1,479
10216,25,3373,3380,Eachelle,Hammad,1,2,3380
10217,13,908,4861,Krystal,Jareb,0,2,4861
10218,79,3223,3354,Martie,Trstram,0,2,3354
10219,40,450,1725,Lisette,Catherin,1,2,1725
10220,10,796,334,Darrel,Lind,2,1,796
10221,20,679,1518,Coriss,Reese,0,2,1518
10222,37,2298,478,Gabriello,Von,0,2,478
10223,111,75,3568,Luciana,Aurelea,1,2,3568
10224,91,255,590,Rhett,Phillip,1,2,590
10225,48,3777,2485,Maria,Laetitia,2,0,3777
10226,16,660,4123,Jamil,Randall,1,2,4123
10227,102,1330,565,Fair,Gaile,1,2,565
10228,22,1404,209,Sky,Rebekkah,1,2,209
10229,10,3930,2433,Gussie,Guthrie,0,2,2433
10230,38,2925,1529,Alyda,Myra,1,2,1529
10231,98,2524,2772,Danica,Zara,2,0,2524
10232,10,2595,3190,Othello,Kelci,1,2,3190
10233,14,2703,4750,Fons,Grete,1,2,4750
10234,29,4626,1144,Janis,Diandra,1,2,1144
10235,93,3671,4518,Eal,Marin,2,1,3671
10236,75,4042,1314,Kippar,Eleonora,0,2,1314
10237,11,4258,402,Barth,Kristy,1,2,402
10238,44,4052,338,Myrtice,Rosana,2,1,4052
10239,8,3443,3700,Rasla,Chiarra,1,2,3700
10240,74,46,1958,Spense,Ivor,2,0,46
10241,90,4743,4091,Cullan,Rodd,0,2,4091
10242,96,3369,4369,Alonso,Agustin,1,2,4369
10243,68,3740,1015,Hill,Roderigo,2,0,3740
10244,120,3753,3078,Violet,Ashlie,1,2,3078
10245,31,2394,1666,Mellicent,Goddart,1,2,1666
10246,90,3556,4051,Noella,Lionello,2,0,3556
10247,88,1699,4003,Timoteo,Melodee,1,2,4003
10248,115,4874,3793,Aldric,Mace,0,2,3793
10249,42,4186,4910,Lissa,Lia,2,0,4186
10250,100,3526,1116,Vernen,Abram,1,2,1116
10251,9,1482,4013,Huey,Ethe,1,2,4013
10252,26,134,1781,Shae,Winne,2,1,134
10253,36,3002,317,Jan,Wanda,1,2,317
10254,108,1129,2323,Griselda,Deni,2,1,1129
10255,118,3942,133,Jada,Cristin,2,1,3942
10256,37,2195,1786,Maurizio,Chick,0,2,1786
10257,35,3737,935,Butch,Sephira,0,2,935
10258,54,1387,1045,Holden,Lynett,0,2,1045
10259,91,1928,1054,Kirsten,Syman,0,2,1054
10260,59,1697,3439,Lura,Beverlie,1,2,3439
10261,78,4826,749,Christiane,Hope,2,0,4826
10262,15,4083,4502,Kirsti,Dominique,2,1,4083
10263,17,411,4552,Elroy,Esdras,2,1,411
10264,112,3222,3283,Elisa,Adolph,1,2,3283
10265,96,4134,2265,Gian,Hugh,0,2,2265
10266,68,226,4555,Tab,Dayna,1,2,4555
10267,16,256,3949,Cora,Patten,0,2,3949
10268,36,207,360,Audrye,Kristy,2,0,207
10269,54,4838,2186,Quincey,Blair,2,0,4838
10270,48,612,2227,Geraldine,Carlyn,0,2,2227
10271,57,1804,970,Mel,Billi,0,2,970
10272,33,818,4983,Shina,Robby,1,2,4983
10273,64,1630,4781,Laurice,Dee,2,1,1630
10274,52,1157,831,Beitris,Gunilla,0,2,831
10275,48,1387,3914,Camella,Wilbert,0,2,3914
10276,67,4040,2204,Misha,Brigitte,1,2,2204
10277,117,2283,3548,Linnet,Kile,2,1,2283
10278,4,2544,1985,Brock,Osgood,1,2,1985
10279,33,9,4792,Birdie,Gianni,2,1,9
10280,61,1645,4767,Kathi,Noel,2,1,1645
10281,73,263,2121,Neilla,Kellina,0,2,2121
10282,59,471,4194,Addison,Ambur,0,2,4194
10283,2,957,1954,Enrika,Raimondo,1,2,1954
10284,72,3266,889,Harbert,Kellie,0,2,889
10285,13,4873,949,Cly,Nikolai,1,2,949
10286,77,2907,4454,Abbey,Udale,1,2,4454
10287,61,3532,4708,Berke,Onofredo,2,0,3532
10288,91,9,2545,Joshua,Porty,0,2,2545
10289,19,1891,3190,Zitella,Royce,1,2,3190
10290,104,2110,932,Clarence,Analiese,0,2,932
10291,78,16,2975,Miriam,Marabel,0,2,2975
10292,69,4621,1277,Dasha,Helsa,0,2,1277
10293,112,3698,3764,Jed,Ives,2,1,3698
10294,34,4548,1238,Rivi,Staford,1,2,1238
10295,110,4196,3926,Gauthier,Marwin,0,2,3926
10296,91,1856,700,Burr,Sigismund,0,2,700
10297,41,4651,244,Say,Pepe,0,2,244
10298,19,4219,1812,Walton,Fons,0,2,1812
10299,101,3417,4735,Neron,Gretal,1,2,4735
10300,116,4216,2769,Neila,Florinda,0,2,2769
10301,40,626,1241,Henryetta,Concettina,1,2,1241
10302,37,3058,1168,Alicia,Koressa,2,0,3058
10303,107,3740,690,Mattias,Adria,2,1,3740
10304,108,351,702,Yankee,Stoddard,1,2,702
10305,108,434,141,Freemon,Mitchael,1,2,141
10306,99,1117,1941,Thorndike,Johnette,2,1,1117
10307,58,4663,2103,Anna-diana,Duane,2,0,4663
10308,35,4691,776,Morie,Ida,1,2,776
10309,46,1045,293,Ware,Kip,1,2,293
10310,79,725,3097,Pavia,Teddy,0,2,3097
10311,71,4124,4919,Ches,Dimitri,0,2,4919
10312,54,394,427,Ermina,Amery,2,1,394
10313,47,3249,4853,Tanny,Corena,0,2,4853
10314,81,203,2773,Shannah,Trixy,0,2,2773
10315,30,1915,2079,Milli,Birdie,2,1,1915
10316,50,2943,2480,Sigvard,Brendon,1,2,2480
10317,55,2402,3076,Laryssa,Ola,2,0,2402
10318,101,1219,2411,Elaina,Jacky,2,0,1219
10319,10,4806,1492,Robinet,Staford,1,2,1492
10320,49,4513,1959,Corrine,Nonna,0,2,1959
10321,117,3067,3560,Welby,Ross,0,2,3560
10322,5,1379,4683,Filippo,Brandtr,1,2,4683
10323,96,2336,2820,Hervey,Goran,0,2,2820
10324,2,4371,4938,Cody,Mari,1,2,4938
10325,67,3606,3311,Melita,Axel,1,2,3311
10326,73,782,2781,Ike,Sybille,1,2,2781
10327,74,4835,2714,Seward,Loretta,1,2,2714
10328,34,1982,1741,Loy,Carol-jean,0,2,1741
10329,44,3293,2369,Odey,Arlan,1,2,2369
10330,24,2950,1824,Errick,Nelli,2,1,2950
10331,100,1258,2129,Sherwin,Spence,2,1,1258
10332,26,2118,1606,Inger,Nessie,2,1,2118
10333,74,1075,4466,Sim,Wilmar,2,0,1075
10334,119,4296,3794,Miller,Lurline,1,2,3794
10335,75,2193,2112,Aurea,Rosanne,2,1,2193
10336,89,939,1112,Dian,Cletus,0,2,1112
10337,91,3008,359,Karole,Aimee,0,2,359
10338,77,2905,4148,Hadleigh,Mercy,1,2,4148
10339,77,3738,3106,Agatha,Krystyna,2,0,3738
10340,91,3217,4009,Vi,Miranda,2,1,3217
10341,15,1298,3181,Bryana,Ahmed,0,2,3181
10342,7,2595,1312,Hedvige,Yves,1,2,1312
10343,7,286,3592,Cicily,Federica,1,2,3592
10344,34,3319,38,Eldridge,Marcelline,1,2,38
10345,22,1971,432,Ruby,Dorene,1,2,432
10346,43,4243,1544,Lewiss,Sybille,1,2,1544
10347,89,4917,2371,Cher,Abigail,0,2,2371
10348,9,4338,1655,Hillard,Constancy,1,2,1655
10349,10,756,4861,Chen,Hurleigh,1,2,4861
10350,6,2338,929,Tamarah,Wandis,1,2,929
10351,8,3940,3112,Clemmie,Sallyanne,1,2,3112
10352,67,3467,3279,Scotti,Milton,1,2,3279
10353,54,3680,2817,Hans,Hailee,1,2,2817
10354,46,2321,3326,Elijah,Xenia,0,2,3326
10355,72,3736,1626,Conan,Cherrita,1,2,1626
