2001,54,1393,839,Muhammad,North,1,2,839
2002,64,3807,3378,Trudey,Eugine,1,2,3378
2003,90,3894,1659,Wayland,Bree,2,0,3894
2004,66,2077,3342,Juli,Shanda,0,2,3342
2005,45,2431,2383,Kym,Hayyim,1,2,2383
2006,92,2505,3182,Viviana,Culley,0,2,3182
2007,91,2793,2506,Yale,Vivie,1,2,2506
2008,7,934,749,Pavla,Trix,2,1,934
2009,116,3462,546,Llywellyn,Dilan,0,2,546
2010,49,4945,2047,Luca,Naomi,1,2,2047
2011,81,3662,4059,Sindee,Dudley,0,2,4059
2012,49,3280,2195,Una,Lyle,1,2,2195
2013,41,4774,1380,Izaak,Bondie,2,1,4774
2014,15,690,2470,Niko,Leif,1,2,2470
2015,88,3113,4217,Brnaby,Franz,2,1,3113
2016,20,2461,1234,Dot,Kelbee,1,2,1234
2017,57,981,2613,Dugald,Roderick,0,2,2613
2018,24,4521,3453,Nestor,Jessa,1,2,3453
2019,24,1200,1302,Zondra,Analise,1,2,1302
2020,102,1201,2074,Levin,Pace,1,2,2074
2021,70,3752,1107,Shanie,Lyda,1,2,1107
2022,36,1676,2289,Merissa,Georgette,2,0,1676
2023,59,2864,2878,Lina,Jake,1,2,2878
2024,30,867,603,Emlynn,Wallie,2,1,867
2025,42,3688,2040,Hammad,Andie,1,2,2040
2026,22,1537,4392,Krystalle,Chilton,2,1,1537
2027,7,1437,2565,Corine,Ernestus,2,0,1437
2028,32,2085,487,Nanice,Philippa,0,2,487
2029,24,915,4248,Desiri,Iolande,1,2,4248
2030,113,717,3188,Sile,Jeffy,1,2,3188
2031,39,3049,616,Marcel,Nicolis,2,0,3049
2032,106,1994,4032,Colene,Wayland,1,2,4032
2033,27,4925,2063,Josselyn,Urbano,0,2,2063
2034,53,3926,69,Kelly,Estel,0,2,69
2035,110,784,2115,Brynna,Jen,1,2,2115
2036,119,3899,3225,Zorina,Jerrold,1,2,3225
2037,35,4181,3980,Jehu,Cyrill,1,2,3980
2038,6,3276,3351,Madison,Ethelbert,2,0,3276
2039,29,1115,3600,Augy,Frances,2,1,1115
2040,57,2929,3322,Calli,Etienne,1,2,3322
2041,108,4317,1266,Abigale,Allyce,1,2,1266
2042,109,4215,1932,Neala,Roland,2,1,4215
2043,66,97,1521,Roda,Zacharie,0,2,1521
2044,23,3823,2273,Berkly,Lonna,2,0,3823
2045,51,1436,3359,Griselda,Agneta,0,2,3359
2046,59,2921,2522,Keen,Florencia,0,2,2522
2047,24,1476,2973,Benoit,Trudi,0,2,2973
2048,11,293,684,Olga,Hayyim,1,2,684
2049,102,45,3724,Binny,Warren,2,1,45
2050,117,2715,1330,Dalila,Veronica,1,2,1330
2051,24,533,315,Leonardo,Cacilie,1,2,315
2052,3,2199,3621,Silvester,Teriann,2,1,2199
2053,23,3344,1867,Trina,Henrie,2,1,3344
2054,35,4813,154,Cly,Greggory,2,1,4813
2055,96,931,4389,Vitia,Philip,2,1,931
2056,83,1741,1687,Charmian,Sondra,2,1,1741
2057,22,1709,3494,Rollin,Cyndi,2,0,1709
2058,35,4460,2410,Esra,Mada,0,2,2410
2059,40,4829,906,Weber,Ephrem,2,0,4829
2060,114,2439,422,Jakob,Mischa,2,1,2439
2061,17,1727,356,Galina,Nelia,1,2,356
2062,34,3052,2957,Wilbert,Tierney,2,0,3052
2063,115,1797,333,Christabel,Wesley,0,2,333
2064,19,2738,1429,Verene,Jimmie,0,2,1429
2065,24,3461,3731,Sula,Paige,1,2,3731
2066,62,726,973,Ange,Emili,2,1,726
2067,9,4549,2886,Betteann,Sena,1,2,2886
2068,40,2553,2206,Norman,Iago,0,2,2206
2069,65,1868,3558,Tabbi,Dieter,0,2,3558
2070,74,110,3166,Lutero,Clarabelle,0,2,3166
2071,80,1401,3155,Towney,Horten,2,1,1401
2072,39,859,2326,Maurise,Rikki,0,2,2326
2073,85,4695,447,Laurice,Tommi,1,2,447
2074,23,4977,1569,Burton,Der,2,1,4977
2075,32,519,4650,Lyndy,Anitra,2,0,519
2076,90,1674,583,Catha,Frank,0,2,583
2077,104,2416,122,Valida,Ira,2,0,2416
2078,104,4417,3063,Hadlee,Aldwin,0,2,3063
2079,84,2350,2688,Stacy,Barth,0,2,2688
2080,85,4419,708,Rainer,Hercules,1,2,708
2081,29,2213,2438,Corella,Ashton,2,1,2213
2082,22,4443,2243,Maisey,Ursola,0,2,2243
2083,25,1420,1072,Boniface,Asa,1,2,1072
2084,18,534,198,Reggy,Gisele,2,1,534
2085,95,1572,887,Seamus,Stevana,2,0,1572
2086,13,4689,4989,Montague,Ethelred,0,2,4989
2087,31,423,680,Jedidiah,Persis,1,2,680
2088,73,1341,1451,Guido,Chere,1,2,1451
2089,3,624,3269,Marshall,Bjorn,2,1,624
2090,92,1572,3221,Thayne,Abel,2,0,1572
2091,96,2288,4172,Bamby,Garrard,1,2,4172
2092,25,4992,4843,Veronike,Alie,2,1,4992
2093,33,3177,2079,Paxon,Nelie,0,2,2079
