4001,88,1193,3648,Killian,Shayne,0,2,3648
4002,100,1589,510,Corney,Cash,1,2,510
4003,72,2397,319,Mariejeanne,Immanuel,2,1,2397
4004,2,744,3673,Rustie,Lynnet,1,2,3673
4005,44,2713,3689,Maribeth,Johnathon,0,2,3689
4006,50,4117,2152,Trixie,Cyndy,1,2,2152
4007,63,573,908,Goldi,Roseline,1,2,908
4008,53,542,3649,Cord,Zorah,2,1,542
4009,44,3795,1864,Arline,Kaja,2,0,3795
4010,35,2432,3705,Arline,Marisa,2,1,2432
4011,105,4534,394,Robyn,Humfried,1,2,394
4012,22,1747,195,Craggy,Zorina,0,2,195
4013,100,3041,1832,Addy,Dedie,0,2,1832
4014,34,2467,4479,Doroteya,Ida,1,2,4479
4015,47,2545,1199,Horatius,Dian,1,2,1199
4016,15,2436,3865,Leshia,Woody,0,2,3865
4017,66,4848,2136,Megen,Derrek,0,2,2136
4018,104,2568,2178,Beniamino,Corrinne,1,2,2178
4019,110,3196,4292,Mohammed,Vivia,2,1,3196
4020,120,613,3287,Deena,Brear,2,1,613
4021,13,3525,4202,Heindrick,Octavia,0,2,4202
4022,1,3634,4698,Linette,Brigitta,2,1,3634
4023,11,3695,4078,Willy,Nelle,0,2,4078
4024,29,4275,812,Maighdiln,Mariam,2,1,4275
4025,47,2433,4029,Carlin,Laurella,0,2,4029
4026,51,83,1040,Brenden,Emmeline,1,2,1040
4027,38,3535,1474,Adan,Goldina,0,2,1474
4028,110,2241,3584,Kristos,Weylin,2,0,2241
4029,65,1211,2903,Rochette,Walsh,1,2,2903
4030,95,3945,3747,Hattie,Clara,0,2,3747
4031,77,2438,227,Lin,Fedora,2,0,2438
4032,69,3474,2634,Pedro,Abel,2,1,3474
4033,101,1591,4949,Sheba,Sarena,2,0,1591
4034,51,35,357,Arley,Brandy,0,2,357
4035,44,2321,1251,Theodora,Adelice,2,0,2321
4036,8,9,983,Halli,Michele,2,1,9
4037,115,2557,3848,Brooke,Marian,0,2,3848
4038,18,2670,2611,Kassia,Evan,1,2,2611
4039,63,1807,4010,Kelbee,Juliane,0,2,4010
4040,60,2246,3971,Gilburt,Maryellen,2,1,2246
4041,66,1463,174,Cherry,Eden,0,2,174
4042,60,1659,4672,Ram,Dyna,2,1,1659
4043,69,3500,4445,Xenos,Solly,2,0,3500
4044,30,3603,4517,Alis,Roxana,1,2,4517
4045,12,4933,3056,Locke,Winna,2,1,4933
4046,100,4086,2749,Marie-jeanne,Sarina,1,2,2749
4047,101,513,2706,Mordecai,Micki,0,2,2706
4048,50,2684,4189,Althea,Heidi,1,2,4189
4049,115,4478,1717,Aidan,Scott,1,2,1717
4050,11,459,4755,Godfree,Ruthe,1,2,4755
4051,9,1188,2400,Chelsy,Cornall,2,0,1188
4052,18,890,823,Desmond,Cassy,0,2,823
4053,46,248,3978,Odey,Paolina,1,2,3978
4054,79,3077,1708,Leland,Mahmoud,1,2,1708
4055,18,706,825,Leese,Chandal,0,2,825
4056,61,2619,1893,Denny,Adrianna,0,2,1893
4057,60,2570,4845,Athena,Nanete,2,1,2570
4058,85,1090,1484,Mil,Nora,1,2,1484
4059,26,492,4251,Farand,Emmett,1,2,4251
4060,22,4626,1587,Norry,Aldus,2,1,4626
4061,70,3929,3441,Don,Jeremias,2,0,3929
4062,95,4213,3330,Alla,Meriel,0,2,3330
4063,74,1679,4995,Belva,Erroll,0,2,4995
4064,112,2943,2670,Rhett,Ronalda,1,2,2670
4065,83,1496,1334,Josepha,Alexandre,0,2,1334
4066,24,4164,2990,Fayre,Darelle,2,1,4164
4067,57,2096,1509,Justen,Leonardo,2,1,2096
4068,110,1305,3541,Brynna,Willy,0,2,3541
4069,29,2254,668,Fitz,Boy,1,2,668
4070,22,246,606,Andonis,Alia,2,1,246
4071,25,4100,4540,Marlin,Godfree,0,2,4540
4072,52,2216,2089,Meridith,Blayne,0,2,2089
4073,36,2094,3581,Ardath,Alexio,2,0,2094
4074,49,4095,3944,Josias,Paloma,0,2,3944
4075,83,858,4721,Augustina,Ayn,0,2,4721
4076,77,1311,1110,Fianna,Gibbie,1,2,1110
4077,21,4022,2783,Joyce,Adrea,2,1,4022
4078,112,1821,1390,Jory,Luella,0,2,1390
4079,98,2662,1509,Myra,Ed,0,2,1509
4080,18,382,3673,Roslyn,Lana,1,2,3673
4081,6,2759,1655,Leonelle,Arabelle,1,2,1655
4082,110,162,211,Myrvyn,Cristiano,1,2,211
4083,64,1803,1478,Benni,Sanford,1,2,1478
4084,83,4173,2858,Walt,Giffy,2,1,4173
4085,10,3765,3730,Aloin,Elisha,0,2,3730
4086,13,3761,765,Ellie,Binny,2,0,3761
4087,10,2062,3676,Marion,Birgit,0,2,3676
4088,18,1697,1240,Mariellen,Con,0,2,1240
4089,87,4086,1014,Natalie,Shepperd,1,2,1014
4090,72,580,1094,Thedric,Jodie,2,0,580
4091,45,2177,1257,Orelia,Gaye,2,1,2177
4092,45,3092,462,Kerrill,Smith,0,2,462
4093,102,649,3746,Lilly,Bradford,2,0,649
4094,46,2870,843,Lari,Benedick,0,2,843
4095,120,1159,1897,Lowrance,Zitella,0,2,1897
4096,106,8,3787,Currie,Peg,1,2,3787
4097,74,1581,1317,Aleece,Ashia,2,0,1581
4098,60,379,4581,Dion,Jessee,2,1,379
4099,14,3296,2739,Annemarie,Mychal,0,2,2739
4100,83,2461,915,Albrecht,Frannie,0,2,915
4101,49,1238,2184,Ritchie,Zondra,2,0,1238
4102,12,2852,3955,Bethena,Shawn,0,2,3955
4103,49,2923,1116,Shandie,Irwin,1,2,1116
4104,92,1573,910,Raye,Mallory,2,1,1573
4105,41,4285,3478,Devland,Codee,2,0,4285
4106,20,3914,616,Nonie,Nady,2,1,3914
4107,45,3669,3814,Britte,Fan,0,2,3814
4108,64,4623,2423,Loren,Leanora,0,2,2423
4109,57,65,4335,Cate,Preston,2,1,65
4110,41,2437,2294,Andras,Brock,0,2,2294
4111,87,1573,4735,Shepherd,Giulia,0,2,4735
4112,113,4614,3464,Eleonora,Moyra,0,2,3464
4113,56,3233,949,Brewer,Jedediah,2,0,3233
