19001,46,2547,3123,Caesar,Karlie,0,2,3123
19002,73,3761,679,Saul,Joel,2,1,3761
19003,51,4072,2241,Laurice,Reidar,0,2,2241
19004,53,2995,1416,Bryn,Willa,2,0,2995
19005,39,3407,597,Hope,Bay,1,2,597
19006,24,2644,3231,Kristen,Stephannie,0,2,3231
19007,44,4359,2908,Bobbi,Andrew,2,0,4359
19008,97,2152,3162,Marta,Tobey,1,2,3162
19009,95,843,3939,Renato,Bili,0,2,3939
19010,50,2484,616,Freddie,Bernard,0,2,616
19011,92,1468,3856,Zach,Stesha,2,0,1468
19012,7,1111,743,Eal,Kayley,0,2,743
19013,101,3833,2100,Rene,Addie,2,1,3833
19014,16,2796,618,Brew,Rudiger,2,1,2796
19015,30,2919,3529,Willy,Gordon,2,1,2919
19016,62,2898,1335,Car,Archer,1,2,1335
19017,63,4848,4301,Piper,Jazmin,2,0,4848
19018,2,3376,3612,Claudelle,Roderick,0,2,3612
19019,100,1236,2377,Dal,Rodolfo,0,2,2377
19020,7,4405,604,Sean,Haydon,2,1,4405
19021,113,1750,825,Vanya,Nadean,0,2,825
19022,65,2907,1049,Cordy,Roddie,0,2,1049
19023,92,286,612,Theodosia,Terrill,1,2,612
19024,100,3918,2868,Lonny,Kiele,0,2,2868
19025,29,879,3252,Diandra,Oralla,0,2,3252
19026,45,1799,726,Essie,Ophelie,0,2,726
19027,75,3456,2896,Theodosia,Kennett,0,2,2896
19028,58,2093,3077,Irwin,Piggy,0,2,3077
19029,59,1503,971,Dilan,Elsey,2,1,1503
19030,96,4686,2416,Jeannine,Anetta,0,2,2416
19031,60,3510,4460,Lindie,Whitney,0,2,4460
19032,75,4289,4335,Tobey,Ola,2,0,4289
19033,11,4426,2387,Rona,Giustina,2,1,4426
19034,35,439,824,Amble,Cinderella,2,0,439
19035,26,3147,1777,Herminia,Nissie,1,2,1777
19036,117,1785,4537,Sylvester,Briano,0,2,4537
19037,116,2050,406,Olvan,Linnea,2,1,2050
19038,56,3765,4884,Nicola,Zebadiah,1,2,4884
19039,19,195,226,Blithe,Stanly,1,2,226
19040,68,2873,1069,Laurice,Arlie,0,2,1069
19041,62,3248,4260,Ciro,Jarid,1,2,4260
19042,82,3152,1449,Whitaker,Sibeal,1,2,1449
19043,44,1530,926,Michele,Reamonn,1,2,926
19044,13,557,2024,Hugo,Bobbie,0,2,2024
19045,52,568,1936,Vevay,Dierdre,1,2,1936
19046,39,4069,2878,Juliane,Tad,1,2,2878
19047,81,3980,4527,Meredithe,Demetre,2,0,3980
19048,11,536,3951,Patty,Irwinn,1,2,3951
19049,100,1854,3254,Myrna,Beulah,1,2,3254
19050,70,1257,632,Melonie,Aeriell,1,2,632
19051,120,782,3713,Damara,Cate,0,2,3713
19052,16,956,450,Wynn,Jeffy,1,2,450
19053,56,4886,4737,Elwin,Waldemar,1,2,4737
19054,73,520,864,Rennie,Ferrel,2,0,520
19055,55,2499,1969,Rudolf,Nadya,0,2,1969
19056,106,620,2841,Luther,Gal,0,2,2841
19057,42,3340,10,Roch,Adara,2,0,3340
19058,16,2918,4253,Christy,Magda,2,0,2918
19059,39,1345,278,Leif,Helen-elizabeth,2,1,1345
19060,8,1124,2552,Nikolaos,Jan,0,2,2552
19061,113,513,4358,Nicki,Adelbert,2,0,513
